species,x,y
A. nonstriata,13.1875,52.5625
A. nonstriata,5.9375,49.7708333333333
A. nonstriata,13.4791666666667,55.6875
A. nonstriata,16.5625,56.8125
A. nonstriata,13.6041666666667,55.6458333333333
A. nonstriata,14.5625,56.8958333333333
A. nonstriata,16.7291666666667,60.1458333333333
A. nonstriata,14.8541666666667,59.0625
A. nonstriata,13.4375,55.7291666666667
A. nonstriata,15.8958333333333,58.6041666666667
A. nonstriata,13.4375,55.6041666666667
A. nonstriata,10.8541666666667,59.1041666666667
A. nonstriata,-6.02083333333334,53.0625
A. nonstriata,4.97916666666666,51.9375
A. nonstriata,22.1875,58.2708333333333
A. nonstriata,24.8958333333333,60.6458333333333
A. nonstriata,23.5208333333333,61.0625
A. nonstriata,-2.8125,52.5208333333333
A. nonstriata,-3.85416666666669,50.6041666666667
A. nonstriata,5.85416666666666,51.3541666666667
A. nonstriata,5.89583333333331,53.1041666666667
A. nonstriata,6.77083333333331,53.3125
A. nonstriata,4.60416666666666,52.5625
A. nonstriata,4.3125,51.9791666666667
A. nonstriata,4.6875,52.6458333333333
A. nonstriata,7.02083333333331,52.9791666666667
A. nonstriata,4.3125,52.1041666666667
A. nonstriata,5.64583333333331,51.1875
A. nonstriata,4.64583333333331,52.6458333333333
A. nonstriata,6.0625,52.4375
A. nonstriata,4.64583333333331,52.8125
A. nonstriata,3.5625,51.5625
A. nonstriata,4.9375,52.3125
A. nonstriata,6.14583333333331,53.0625
A. nonstriata,6.6875,51.5625
A. nonstriata,5.10416666666666,51.6875
A. nonstriata,4.8125,51.3958333333333
A. nonstriata,5.02083333333331,51.9375
A. nonstriata,6.27083333333331,52.8541666666667
A. nonstriata,5.3125,51.8958333333333
A. nonstriata,5.14583333333331,51.8125
A. nonstriata,4.8125,52.5625
A. nonstriata,6.60416666666666,53.3125
A. nonstriata,4.1875,51.9791666666667
A. nonstriata,5.1875,51.6458333333333
A. nonstriata,5.1875,51.5625
A. nonstriata,4.64583333333331,52.6041666666667
A. nonstriata,5.6875,51.8125
A. nonstriata,4.39583333333331,51.8125
A. nonstriata,5.52083333333331,51.3541666666667
A. nonstriata,5.85416666666666,51.3958333333333
A. nonstriata,6.52083333333331,53.1875
A. nonstriata,5.3125,51.3958333333333
A. nonstriata,5.5625,51.3541666666667
A. nonstriata,5.77083333333331,53.3958333333333
A. nonstriata,6.4375,51.9791666666667
A. nonstriata,6.14583333333331,53.4375
A. nonstriata,4.35416666666666,51.9375
A. nonstriata,4.85416666666666,51.4375
A. nonstriata,6.77083333333331,52.6875
A. nonstriata,4.9375,52.4791666666667
A. nonstriata,5.6875,51.6875
A. nonstriata,6.0625,51.8541666666667
A. nonstriata,4.6875,52.8125
A. nonstriata,4.85416666666666,51.8958333333333
A. nonstriata,5.10416666666666,51.8958333333333
A. nonstriata,5.89583333333331,51.3541666666667
A. nonstriata,5.10416666666666,52.1875
A. nonstriata,6.1875,52.6875
A. nonstriata,6.4375,52.6041666666667
A. nonstriata,6.14583333333331,51.8958333333333
A. nonstriata,4.35416666666666,51.3958333333333
A. nonstriata,5.89583333333331,52.6458333333333
A. nonstriata,4.39583333333331,51.9375
A. nonstriata,6.02083333333331,51.8541666666667
A. nonstriata,5.8125,51.8958333333333
A. nonstriata,5.5625,51.9375
A. nonstriata,5.14583333333331,51.9791666666667
A. nonstriata,6.35416666666666,53.1458333333333
A. nonstriata,6.02083333333331,52.8541666666667
A. nonstriata,5.27083333333331,51.5625
A. nonstriata,5.39583333333331,52.1041666666667
A. nonstriata,6.10416666666666,52.4791666666667
A. nonstriata,4.8125,51.9791666666667
A. nonstriata,6.85416666666666,51.6041666666667
A. nonstriata,5.3125,51.4791666666667
A. nonstriata,5.85416666666666,51.0625
A. nonstriata,4.64583333333331,52.3958333333333
A. nonstriata,6.3125,52.9791666666667
A. nonstriata,5.9375,51.8541666666667
A. nonstriata,5.52083333333331,51.3958333333333
A. nonstriata,5.6875,51.7291666666667
A. nonstriata,5.35416666666666,51.8125
A. nonstriata,5.85416666666666,52.8958333333333
A. nonstriata,4.89583333333331,51.9791666666667
A. nonstriata,5.39583333333331,51.4375
A. nonstriata,5.9375,52.4791666666667
A. nonstriata,4.39583333333331,51.4791666666667
A. nonstriata,5.85416666666666,51.3125
A. nonstriata,6.4375,52.4375
A. nonstriata,4.85416666666666,52.3958333333333
A. nonstriata,4.9375,52.2291666666667
A. nonstriata,6.3125,51.8541666666667
A. nonstriata,4.35416666666666,52.0625
A. nonstriata,4.8125,51.5625
A. nonstriata,5.52083333333331,52.1458333333333
A. nonstriata,5.14583333333331,51.7291666666667
A. nonstriata,4.89583333333331,52.3125
A. nonstriata,4.89583333333331,52.3541666666667
A. nonstriata,5.0625,51.6458333333333
A. nonstriata,5.02083333333331,51.9791666666667
A. nonstriata,5.5625,51.5625
A. nonstriata,5.0625,52.2291666666667
A. nonstriata,5.9375,53.2291666666667
A. nonstriata,5.0625,51.5625
A. nonstriata,6.0625,52.3541666666667
A. nonstriata,6.0625,51.8958333333333
A. nonstriata,6.0625,52.1041666666667
A. nonstriata,5.4375,51.3958333333333
A. nonstriata,5.39583333333331,51.9791666666667
A. nonstriata,6.10416666666666,52.1041666666667
A. nonstriata,5.9375,51.6458333333333
A. nonstriata,5.02083333333331,51.6458333333333
A. nonstriata,3.5625,51.3958333333333
A. nonstriata,5.3125,52.1875
A. nonstriata,28.3541666666667,63.6875
A. nonstriata,24.2708333333333,61.3125
A. nonstriata,23.6875,59.9791666666667
A. nonstriata,23.8541666666667,60.0625
A. nonstriata,23.9375,60.3958333333333
A. nonstriata,24.2291666666667,60.0625
A. nonstriata,24.1875,60.5208333333333
A. nonstriata,24.7291666666667,60.1875
A. nonstriata,5.10416666666666,49.5208333333333
A. nonstriata,6.22916666666666,49.8541666666667
A. nonstriata,6.10416666666666,49.5208333333333
A. nonstriata,6.39583333333331,49.7291666666667
A. nonstriata,5.9375,49.5208333333333
A. nonstriata,6.14583333333331,49.4791666666667
A. nonstriata,6.0625,49.7708333333333
A. nonstriata,6.02083333333331,49.5208333333333
A. nonstriata,5.97916666666666,49.8125
A. nonstriata,6.10416666666666,49.9791666666667
A. nonstriata,6.27083333333331,49.7291666666667
A. nonstriata,5.8125,49.7708333333333
A. nonstriata,-1.10416666666669,44.9791666666667
A. nonstriata,0.0625,43.4791666666667
A. nonstriata,0.8125,45.7291666666667
A. nonstriata,9.39583333333331,41.7708333333333
A. nonstriata,-0.4375,44.9791666666667
A. nonstriata,-0.854166666666686,45.3541666666667
A. nonstriata,-1.0625,45.3958333333333
A. nonstriata,-1.02083333333334,45.3541666666667
A. nonstriata,-0.9375,45.2708333333333
A. nonstriata,-0.854166666666686,45.2291666666667
A. nonstriata,-0.645833333333343,44.6458333333333
A. nonstriata,2.52083333333331,48.7708333333333
A. nonstriata,4.60416666666666,49.9375
A. nonstriata,-2.64583333333334,48.5208333333333
A. nonstriata,2.9375,48.6458333333333
A. nonstriata,17.2291666666667,52.3125
A. nonstriata,1.72916666666666,49.4375
A. nonstriata,1.3125,47.7291666666667
A. nonstriata,2.27083333333331,47.3125
A. nonstriata,2.4375,47.3541666666667
A. nonstriata,2.4375,47.8125
A. nonstriata,2.5625,47.2708333333333
A. nonstriata,2.6875,47.5208333333333
A. nonstriata,2.27083333333331,47.6875
A. nonstriata,1.27083333333331,48.0625
A. nonstriata,1.27083333333331,47.4791666666667
A. nonstriata,1.9375,47.5208333333333
A. nonstriata,2.22916666666666,46.6041666666667
A. nonstriata,2.27083333333331,47.1041666666667
A. nonstriata,1.85416666666666,47.4791666666667
A. nonstriata,2.60416666666666,46.8541666666667
A. nonstriata,2.02083333333331,47.7708333333333
A. nonstriata,2.1875,46.7291666666667
A. nonstriata,1.3125,47.8958333333333
A. nonstriata,0.979166666666657,48.6041666666667
A. nonstriata,2.22916666666666,47.7291666666667
A. nonstriata,2.85416666666666,47.7291666666667
A. nonstriata,2.02083333333331,47.1458333333333
A. nonstriata,2.35416666666666,47.6875
A. nonstriata,2.39583333333331,47.6458333333333
A. nonstriata,1.97916666666666,46.8125
A. nonstriata,2.72916666666666,47.6458333333333
A. nonstriata,2.89583333333331,47.6458333333333
A. nonstriata,2.9375,47.6041666666667
A. nonstriata,1.8125,47.7291666666667
A. nonstriata,2.8125,47.5208333333333
A. nonstriata,0.979166666666657,48.5208333333333
A. nonstriata,1.1875,46.7708333333333
A. nonstriata,2.22916666666666,47.2708333333333
A. nonstriata,0.645833333333314,47.7291666666667
A. nonstriata,2.89583333333331,46.9375
A. nonstriata,2.0625,47.2291666666667
A. nonstriata,2.02083333333331,47.5625
A. nonstriata,2.77083333333331,47.5625
A. nonstriata,0.9375,47.9375
A. nonstriata,2.14583333333331,48.7291666666667
A. nonstriata,5.0625,43.3958333333333
A. nonstriata,-0.5625,47.5625
A. nonstriata,6.8125,44.5625
A. nonstriata,2.6875,48.3958333333333
A. nonstriata,6.64583333333331,48.6041666666667
A. nonstriata,1.52083333333331,49.4791666666667
A. nonstriata,0.6875,42.9791666666667
A. nonstriata,6.9375,48.3958333333333
A. nonstriata,2.3125,46.1875
A. nonstriata,11.7291666666667,48.3541666666667
A. nonstriata,10.3958333333333,47.9375
A. nonstriata,21.7708333333333,60.7291666666667
A. nonstriata,11.1041666666667,48.0625
A. nonstriata,5.9375,51.8125
A. nonstriata,20.5208333333333,54.9791666666667
A. nonstriata,18.1458333333333,59.3125
A. nonstriata,11.0625,59.3125
A. nonstriata,23.4375,59.9791666666667
A. nonstriata,23.8958333333333,60.6875
A. nonstriata,23.5625,61.5625
A. nonstriata,29.7291666666667,62.5625
A. nonstriata,24.1458333333333,61.8541666666667
A. nonstriata,25.6875,61.8958333333333
A. nonstriata,30.3125,61.9791666666667
A. nonstriata,29.3958333333333,61.7291666666667
A. nonstriata,21.6458333333333,60.8958333333333
A. nonstriata,24.7708333333333,62.1875
A. nonstriata,22.4375,60.3958333333333
A. nonstriata,24.9791666666667,60.1458333333333
A. nonstriata,23.1041666666667,60.4791666666667
A. nonstriata,29.9375,62.3958333333333
A. nonstriata,27.6041666666667,62.8958333333333
A. nonstriata,24.4791666666667,58.0625
A. nonstriata,23.9791666666667,60.6875
A. nonstriata,24.3541666666667,61.4375
A. nonstriata,20.2291666666667,60.2291666666667
A. nonstriata,20.1875,60.2291666666667
A. nonstriata,23.4375,59.9375
A. nonstriata,25.1875,60.3541666666667
A. nonstriata,26.1875,60.6041666666667
A. nonstriata,16.3958333333333,56.9375
A. nonstriata,15.1041666666667,56.2291666666667
A. nonstriata,16.0625,59.2708333333333
A. nonstriata,23.6458333333333,59.9791666666667
A. nonstriata,24.6458333333333,60.1875
A. nonstriata,19.8541666666667,60.3958333333333
A. nonstriata,25.3125,60.1875
A. nonstriata,24.6875,60.2291666666667
A. nonstriata,24.9791666666667,60.2708333333333
A. nonstriata,30.1458333333333,60.8125
A. nonstriata,24.8541666666667,60.3541666666667
A. nonstriata,28.5625,61.0625
A. nonstriata,23.1875,59.9375
A. nonstriata,16.4375,61.4375
A. nonstriata,17.6458333333333,59.8125
A. nonstriata,13.2291666666667,58.8125
A. nonstriata,12.5625,56.4375
A. nonstriata,12.7291666666667,56.2291666666667
A. nonstriata,16.4791666666667,58.3125
A. nonstriata,12.0208333333333,57.4375
A. nonstriata,14.6875,58.3541666666667
A. nonstriata,16.1041666666667,58.6041666666667
A. nonstriata,16.8541666666667,56.9375
A. nonstriata,16.7708333333333,59.8958333333333
A. nonstriata,16.6458333333333,56.7708333333333
A. nonstriata,17.6458333333333,59.8958333333333
A. nonstriata,14.3541666666667,56.0625
A. nonstriata,11.8958333333333,57.7708333333333
A. nonstriata,17.8958333333333,59.8958333333333
A. nonstriata,12.1458333333333,57.3958333333333
A. nonstriata,16.8541666666667,57.0625
A. nonstriata,17.3958333333333,59.5625
A. nonstriata,15.0625,59.2708333333333
A. nonstriata,13.2291666666667,56.4375
A. nonstriata,15.4375,59.1458333333333
A. nonstriata,12.3541666666667,56.9375
A. nonstriata,16.4375,57.1458333333333
A. nonstriata,16.5208333333333,56.3125
A. nonstriata,9.85416666666666,59.0208333333333
A. nonstriata,10.9375,59.0625
A. nonstriata,9.85416666666666,59.0625
A. nonstriata,10.3958333333333,59.0625
A. nonstriata,10.5625,59.2291666666667
A. nonstriata,10.6875,59.5208333333333
A. nonstriata,10.9375,59.1875
A. nonstriata,10.4791666666667,59.4375
A. nonstriata,11.6458333333333,59.2708333333333
A. nonstriata,10.6458333333333,59.4791666666667
A. nonstriata,9.64583333333331,58.8958333333333
A. nonstriata,10.4375,59.0625
A. nonstriata,10.7291666666667,59.3125
A. nonstriata,11.0208333333333,59.0208333333333
A. nonstriata,10.0625,59.0208333333333
A. nonstriata,7.9375,51.6041666666667
A. nonstriata,26.3958333333333,57.6041666666667
A. nonstriata,13.3541666666667,54.1458333333333
A. nonstriata,-8.8125,52.7708333333333
A. nonstriata,-8.85416666666669,52.7708333333333
A. nonstriata,-4.3125,52.8958333333333
A. nonstriata,-4.8125,52.0208333333333
A. nonstriata,-4.3125,53.1875
A. nonstriata,-4.3125,53.1041666666667
A. nonstriata,-2.4375,53.2708333333333
A. nonstriata,-4.5625,52.8125
A. nonstriata,-7.97916666666669,53.2291666666667
A. nonstriata,-4.3125,53.2291666666667
A. nonstriata,-3.10416666666669,54.3125
A. nonstriata,-4.35416666666669,53.1875
A. nonstriata,-2.47916666666669,53.2708333333333
A. nonstriata,-2.22916666666669,52.2291666666667
A. nonstriata,1.4375,52.6875
A. nonstriata,-4.22916666666669,53.2291666666667
A. nonstriata,-4.4375,53.4375
A. nonstriata,-4.60416666666669,53.2291666666667
A. nonstriata,-4.35416666666669,53.2291666666667
A. nonstriata,-4.3125,51.6875
A. nonstriata,-0.270833333333343,51.7291666666667
A. nonstriata,-2.8125,53.8541666666667
A. nonstriata,-2.52083333333334,53.5208333333333
A. nonstriata,-2.5625,53.5208333333333
A. nonstriata,-1.60416666666669,50.8541666666667
A. nonstriata,-0.1875,52.4375
A. nonstriata,-4.39583333333334,54.3958333333333
A. nonstriata,-4.52083333333334,53.3541666666667
A. nonstriata,-5.22916666666669,51.8958333333333
A. nonstriata,-2.85416666666669,51.5625
A. nonstriata,-4.60416666666669,53.2708333333333
A. nonstriata,-4.39583333333334,53.2708333333333
A. nonstriata,-4.14583333333334,52.8958333333333
A. nonstriata,-0.9375,51.4375
A. nonstriata,-4.52083333333334,53.2291666666667
A. nonstriata,-5.60416666666669,56.4791666666667
A. nonstriata,9.47916666666666,48.9375
A. nonstriata,9.39583333333331,48.8541666666667
A. nonstriata,10.0625,53.6041666666667
A. nonstriata,8.5625,50.1875
A. nonstriata,10.6875,49.1458333333333
A. nonstriata,10.1041666666667,53.6875
A. nonstriata,8.9375,47.7291666666667
A. nonstriata,6.22916666666666,51.6041666666667
A. nonstriata,14.1875,51.3958333333333
A. nonstriata,10.0208333333333,53.7708333333333
A. nonstriata,10.0625,54.4375
A. nonstriata,9.89583333333331,51.6041666666667
A. nonstriata,7.14583333333331,50.8541666666667
A. nonstriata,9.52083333333331,53.4791666666667
A. nonstriata,10.0208333333333,53.6458333333333
A. nonstriata,6.97916666666666,51.4375
A. nonstriata,8.85416666666666,49.9791666666667
A. nonstriata,10.1875,53.6458333333333
A. nonstriata,6.77083333333331,51.4791666666667
A. nonstriata,-0.395833333333343,51.2708333333333
A. nonstriata,11.5208333333333,48.3125
A. nonstriata,24.1875,59.5625
A. nonstriata,41.3125,59.9375
A. nonstriata,-2.77083333333334,53.3541666666667
A. nonstriata,-2.64583333333334,53.3541666666667
A. nonstriata,1.5625,52.6458333333333
A. nonstriata,-1.64583333333334,53.8125
A. nonstriata,-2.8125,53.3958333333333
A. nonstriata,0.270833333333314,52.5208333333333
A. nonstriata,-3.0625,53.5208333333333
A. nonstriata,-2.52083333333334,53.3958333333333
A. nonstriata,-2.3125,53.4375
A. nonstriata,-2.47916666666669,53.3958333333333
A. nonstriata,-1.89583333333334,52.3125
A. nonstriata,-0.395833333333343,51.3125
A. nonstriata,-4.89583333333334,55.7291666666667
A. nonstriata,-2.52083333333334,53.2708333333333
A. nonstriata,-2.6875,53.4375
A. nonstriata,-0.3125,51.5208333333333
A. nonstriata,-2.85416666666669,53.3958333333333
A. nonstriata,-2.64583333333334,52.9375
A. nonstriata,-0.270833333333343,52.1041666666667
A. nonstriata,-1.10416666666669,51.8958333333333
A. nonstriata,-0.104166666666686,51.6041666666667
A. nonstriata,0.8125,52.5208333333333
A. nonstriata,0.5625,52.7291666666667
A. nonstriata,-5.47916666666669,50.1458333333333
A. nonstriata,-2.52083333333334,53.4375
A. nonstriata,0.0208333333333144,51.4791666666667
A. nonstriata,-0.8125,51.3541666666667
A. nonstriata,-0.770833333333343,54.0208333333333
A. nonstriata,1.4375,52.6041666666667
A. nonstriata,-2.77083333333334,54.1875
A. nonstriata,-3.0625,53.2708333333333
A. nonstriata,-0.520833333333343,50.8958333333333
A. nonstriata,-1.0625,51.7291666666667
A. nonstriata,-0.520833333333343,51.4375
A. nonstriata,-4.22916666666669,54.8541666666667
A. nonstriata,1.1875,52.7291666666667
A. nonstriata,1.22916666666666,52.8125
A. nonstriata,-3.47916666666669,54.7291666666667
A. nonstriata,-0.895833333333343,51.4375
A. nonstriata,-0.520833333333343,51.6041666666667
A. nonstriata,-3.22916666666669,54.9375
A. nonstriata,-2.10416666666669,53.5208333333333
A. nonstriata,-2.72916666666669,53.0625
A. nonstriata,-0.9375,53.8541666666667
A. nonstriata,-0.604166666666686,51.2708333333333
A. nonstriata,0.520833333333314,50.8541666666667
A. nonstriata,-3.02083333333334,53.2708333333333
A. nonstriata,0.0208333333333144,51.5625
A. nonstriata,-3.47916666666669,53.2708333333333
A. nonstriata,1.60416666666666,52.6875
A. nonstriata,0.0208333333333144,51.1041666666667
A. nonstriata,-4.89583333333334,55.6875
A. nonstriata,0.895833333333314,52.4791666666667
A. nonstriata,-0.854166666666686,51.4791666666667
A. nonstriata,-1.14583333333334,52.8958333333333
A. nonstriata,-2.85416666666669,53.3541666666667
A. nonstriata,1.52083333333331,52.6875
A. nonstriata,0.0208333333333144,51.7291666666667
A. nonstriata,1.35416666666666,52.6458333333333
A. nonstriata,-3.5625,54.6041666666667
A. nonstriata,1.39583333333331,51.2708333333333
A. nonstriata,0.9375,50.9375
A. nonstriata,0.4375,51.5208333333333
A. nonstriata,-2.89583333333334,53.2291666666667
A. nonstriata,-4.10416666666669,52.8541666666667
A. nonstriata,-2.22916666666669,53.3125
A. nonstriata,-3.5625,54.5625
A. nonstriata,-0.0625,51.1458333333333
A. nonstriata,-4.89583333333334,50.5625
A. nonstriata,-3.14583333333334,53.3541666666667
A. nonstriata,-2.8125,54.1875
A. nonstriata,1.02083333333331,52.9375
A. nonstriata,-3.9375,52.5625
A. nonstriata,-0.229166666666686,51.8541666666667
A. nonstriata,-1.47916666666669,51.8541666666667
A. nonstriata,1.52083333333331,52.7708333333333
A. nonstriata,-2.72916666666669,53.3125
A. nonstriata,1.5625,52.7708333333333
A. nonstriata,9.27083333333331,45.7708333333333
A. nonstriata,10.8958333333333,51.9791666666667
A. nonstriata,10.8125,48.6458333333333
A. nonstriata,8.6875,49.9375
A. nonstriata,31.5208333333333,49.7291666666667
A. nonstriata,9.9375,59.0208333333333
A. nonstriata,10.9791666666667,59.1875
A. nonstriata,24.0625,54.3541666666667
A. nonstriata,11.6875,59.4375
A. nonstriata,1.0625,45.8125
A. nonstriata,-0.395833333333343,48.7291666666667
A. nonstriata,6.4375,48.3541666666667
A. nonstriata,-1.85416666666669,49.6041666666667
A. nonstriata,-1.14583333333334,49.3541666666667
A. nonstriata,5.85416666666666,49.5208333333333
A. nonstriata,-1.10416666666669,53.5208333333333
A. nonstriata,-0.395833333333343,53.8958333333333
A. nonstriata,-1.10416666666669,53.5625
A. nonstriata,-1.10416666666669,53.4791666666667
A. nonstriata,10.4791666666667,59.8541666666667
A. nonstriata,5.4375,50.8125
A. nonstriata,23.6875,54.8958333333333
A. nonstriata,24.8125,54.8125
A. nonstriata,28.7708333333333,60.7708333333333
A. nonstriata,10.4791666666667,59.3958333333333
A. nonstriata,12.6041666666667,55.6041666666667
A. nonstriata,4.9375,52.3958333333333
A. nonstriata,9.9375,51.5208333333333
A. nonstriata,0.4375,51.5625
A. nonstriata,9.77083333333331,53.1041666666667
A. nonstriata,11.7708333333333,55.5208333333333
A. nonstriata,16.9791666666667,57.1875
A. nonstriata,16.1041666666667,59.7708333333333
A. nonstriata,-1.5625,48.7708333333333
A. nonstriata,-0.395833333333343,48.8125
A. nonstriata,-1.72916666666669,48.1041666666667
A. nonstriata,-1.6875,48.1458333333333
A. nonstriata,9.47916666666666,58.9375
A. nonstriata,11.5625,59.1458333333333
A. nonstriata,-2.89583333333334,52.8958333333333
A. nonstriata,-2.72916666666669,52.7291666666667
A. nonstriata,-2.85416666666669,52.8125
A. nonstriata,-3.0625,52.9375
A. nonstriata,-2.47916666666669,52.5625
A. nonstriata,-3.02083333333334,52.8125
A. nonstriata,-2.6875,52.6875
A. nonstriata,-3.02083333333334,52.6041666666667
A. nonstriata,-2.77083333333334,52.5625
A. nonstriata,-3.0625,52.8125
A. nonstriata,-2.89583333333334,52.4791666666667
A. nonstriata,-2.97916666666669,52.8125
A. nonstriata,-2.97916666666669,52.8541666666667
A. nonstriata,-3.10416666666669,52.8541666666667
A. nonstriata,-7.39583333333334,54.1458333333333
A. nonstriata,-7.5625,54.2291666666667
A. nonstriata,-6.5625,54.6041666666667
A. nonstriata,-7.72916666666669,54.2291666666667
A. nonstriata,-5.64583333333334,54.2708333333333
A. nonstriata,-6.0625,54.0625
A. nonstriata,-6.52083333333334,54.6041666666667
A. nonstriata,-7.60416666666669,54.3541666666667
A. nonstriata,-5.64583333333334,54.6875
A. nonstriata,10.3958333333333,59.1458333333333
A. nonstriata,16.4791666666667,57.3541666666667
A. nonstriata,15.3125,58.3541666666667
A. nonstriata,16.5208333333333,57.7291666666667
A. nonstriata,10.2708333333333,59.7291666666667
A. nonstriata,-4.22916666666669,55.7291666666667
A. nonstriata,-5.35416666666669,55.5625
A. nonstriata,-4.47916666666669,55.9375
A. nonstriata,-5.0625,56.2291666666667
A. nonstriata,-4.27083333333334,55.8958333333333
A. nonstriata,-1.39583333333334,52.7291666666667
A. nonstriata,-2.6875,48.4791666666667
A. nonstriata,10.6875,59.8958333333333
A. nonstriata,26.6875,58.3958333333333
A. nonstriata,22.9375,58.8541666666667
A. nonstriata,22.1875,58.9375
A. nonstriata,27.1875,57.8125
A. nonstriata,22.5625,58.8541666666667
A. nonstriata,25.0208333333333,58.6875
A. nonstriata,27.2291666666667,57.6041666666667
A. nonstriata,26.6458333333333,58.3125
A. nonstriata,23.6875,59.1875
A. nonstriata,24.5625,59.3125
A. nonstriata,11.5208333333333,58.1458333333333
A. nonstriata,13.1458333333333,47.8958333333333
A. nonstriata,12.9791666666667,47.7708333333333
A. nonstriata,13.0625,47.8541666666667
A. nonstriata,13.0208333333333,47.7291666666667
A. nonstriata,13.0625,47.8125
A. nonstriata,24.8541666666667,58.3125
A. nonstriata,26.3125,57.6041666666667
A. nonstriata,26.0625,58.0625
A. nonstriata,26.5208333333333,58.4375
A. nonstriata,24.7708333333333,59.3958333333333
A. nonstriata,26.3125,58.3958333333333
A. nonstriata,24.7708333333333,59.1041666666667
A. nonstriata,26.2291666666667,58.4375
A. nonstriata,24.6458333333333,59.4375
A. nonstriata,24.3541666666667,57.8958333333333
A. nonstriata,26.1458333333333,58.3958333333333
A. nonstriata,26.0625,58.1041666666667
A. nonstriata,-3.39583333333334,51.3958333333333
A. nonstriata,11.9375,48.1041666666667
A. nonstriata,16.8125,59.5625
A. nonstriata,13.4375,55.6875
A. nonstriata,17.0208333333333,59.4791666666667
A. nonstriata,12.1041666666667,57.2291666666667
A. nonstriata,13.3125,55.5625
A. nonstriata,16.3541666666667,59.8541666666667
A. nonstriata,17.0208333333333,57.2291666666667
A. nonstriata,11.3958333333333,48.2291666666667
A. nonstriata,11.4375,48.3541666666667
A. nonstriata,16.8125,59.1041666666667
A. nonstriata,16.6875,56.7708333333333
A. nonstriata,14.0625,56.9375
A. nonstriata,16.8125,59.3958333333333
A. nonstriata,-3.85416666666669,51.6458333333333
A. nonstriata,-4.3125,53.2708333333333
A. nonstriata,-4.02083333333334,52.7291666666667
A. nonstriata,-4.52083333333334,52.8958333333333
A. nonstriata,-5.10416666666669,51.8125
A. nonstriata,-4.1875,52.9375
A. nonstriata,-3.97916666666669,52.6458333333333
A. nonstriata,-3.8125,52.1041666666667
A. nonstriata,-4.10416666666669,52.3541666666667
A. nonstriata,-4.39583333333334,53.1458333333333
A. nonstriata,-4.72916666666669,51.6875
A. nonstriata,-4.10416666666669,52.9375
A. nonstriata,-3.10416666666669,51.5208333333333
A. nonstriata,-4.27083333333334,51.6875
A. nonstriata,-3.35416666666669,52.5625
A. nonstriata,-3.72916666666669,51.5208333333333
A. nonstriata,-4.52083333333334,53.2708333333333
A. nonstriata,-5.3125,51.8958333333333
A. nonstriata,-3.60416666666669,51.7291666666667
A. nonstriata,-4.3125,53.3541666666667
A. nonstriata,-3.35416666666669,52.4375
A. nonstriata,-3.89583333333334,52.5625
A. nonstriata,-4.1875,52.1875
A. nonstriata,-5.02083333333334,51.6458333333333
A. nonstriata,-3.10416666666669,51.4791666666667
A. nonstriata,-4.10416666666669,51.5625
A. nonstriata,-4.1875,51.8125
A. nonstriata,-4.3125,53.1458333333333
A. nonstriata,-4.4375,52.8958333333333
A. nonstriata,-4.72916666666669,51.6458333333333
A. nonstriata,-4.14583333333334,51.5625
A. nonstriata,-4.27083333333334,51.6458333333333
A. nonstriata,-4.85416666666669,51.9791666666667
A. nonstriata,-4.14583333333334,52.8541666666667
A. nonstriata,-4.3125,53.0208333333333
A. nonstriata,-4.0625,52.5208333333333
A. nonstriata,-4.27083333333334,53.3125
A. nonstriata,-4.47916666666669,51.7291666666667
A. nonstriata,-4.0625,52.7291666666667
A. nonstriata,-5.22916666666669,51.8541666666667
A. nonstriata,-3.77083333333334,51.5625
A. nonstriata,-4.1875,53.2291666666667
A. nonstriata,-5.27083333333334,51.9375
A. nonstriata,-2.9375,52.9791666666667
A. nonstriata,-3.5625,52.3541666666667
A. nonstriata,-4.35416666666669,53.1458333333333
A. nonstriata,-3.97916666666669,52.5208333333333
A. nonstriata,-4.97916666666669,51.9791666666667
A. nonstriata,-4.0625,51.5625
A. nonstriata,-4.22916666666669,51.6875
A. nonstriata,-3.02083333333334,51.8541666666667
A. nonstriata,-2.89583333333334,51.6041666666667
A. nonstriata,-4.39583333333334,53.2291666666667
A. nonstriata,-4.8125,51.6458333333333
A. nonstriata,-5.0625,51.9791666666667
A. nonstriata,-4.64583333333334,52.1041666666667
A. nonstriata,-4.02083333333334,52.9375
A. nonstriata,-1.52083333333334,51.4375
A. nonstriata,0.0625,51.1458333333333
A. nonstriata,-4.27083333333334,51.6041666666667
A. nonstriata,-4.5625,52.9375
A. nonstriata,-4.10416666666669,52.6041666666667
A. nonstriata,-4.6875,52.8541666666667
A. nonstriata,-3.85416666666669,52.7291666666667
A. nonstriata,-3.35416666666669,52.2291666666667
A. nonstriata,-4.22916666666669,52.2291666666667
A. nonstriata,-4.72916666666669,52.8541666666667
A. nonstriata,-3.35416666666669,52.1875
A. nonstriata,-3.89583333333334,51.6041666666667
A. nonstriata,-4.5625,53.2291666666667
A. nonstriata,-4.0625,52.3958333333333
A. nonstriata,-4.10416666666669,51.6875
A. nonstriata,-3.97916666666669,52.2708333333333
A. nonstriata,-4.64583333333334,52.0625
A. nonstriata,-3.89583333333334,51.6458333333333
A. nonstriata,-4.22916666666669,51.6041666666667
A. nonstriata,-3.9375,51.6458333333333
