X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1268.0,1268.0,train,4.395114643879859E-4,83.62419858018684,0.6969767437129132
1269.0,1269.0,train,4.4093234058875083E-4,85.70959553175685,0.6981441141491129
1270.0,1270.0,train,4.420297438619616E-4,87.68510982416844,0.6990426452068785
1271.0,1271.0,train,4.3939869986723136E-4,83.47855048842267,0.6968839049519687
1272.0,1272.0,train,4.3980705891047856E-4,83.9873657316866,0.6972199710379465
1273.0,1273.0,train,4.47631310137518E-4,96.19577055988901,0.7035875910858744
1274.0,1274.0,train,4.42990975789143E-4,89.41534756138721,0.69982748430507
1275.0,1275.0,train,3.922884709774993E-4,36.372239866765696,0.6555006526060072
1276.0,1276.0,train,4.2392825305848303E-4,60.8238205150038,0.6838737040523877
1277.0,1277.0,train,4.462259966984085E-4,94.73278429433198,0.7024538517992396
1278.0,1278.0,train,4.41792071660691E-4,87.3869733557546,0.698848271313814
1279.0,1279.0,train,4.429858729556135E-4,89.39597134609006,0.6998233232859457
1280.0,1280.0,train,4.432811009677248E-4,90.14269964046957,0.7000639671232521
1281.0,1281.0,train,3.2661019473128634E-4,13.55247657958926,0.5882117953605083
1282.0,1282.0,train,4.45380168447659E-4,93.77823092376505,0.7017693888663552
1283.0,1283.0,train,3.259855215575705E-4,13.478362760050125,0.5875124210542866
1284.0,1284.0,train,4.3927296679668865E-4,83.24925594991902,0.6967803556762076
1285.0,1285.0,train,3.6293285849948466E-4,23.947204131985412,0.626903322777338
1286.0,1286.0,train,3.2505599304228885E-4,13.335884371060114,0.5864695361025749
1287.0,1287.0,train,3.783312613040744E-4,30.519418042450027,0.6421881235158198
1288.0,1288.0,train,3.8243241315492904E-4,32.76296963843775,0.6461523458900236
1289.0,1289.0,train,4.474476485576272E-4,95.92810587802983,0.7034396675031118
1290.0,1290.0,train,4.3510950267213356E-4,77.31334220251868,0.6933314221461893
1291.0,1291.0,train,4.3713293484766864E-4,80.16701503004333,0.6950124668311604
1292.0,1292.0,train,4.4627163214054334E-4,94.79251286689059,0.7024907363120891
1293.0,1293.0,train,4.4076967303600424E-4,85.43337898626179,0.6980106972271996
1294.0,1294.0,train,4.338573500041257E-4,75.43628033199944,0.6922865100026423
1295.0,1295.0,train,4.4805400736628475E-4,96.76332959220147,0.7039277570348349
1296.0,1296.0,train,4.4813026646407464E-4,96.82329847006122,0.7039890850274348
1297.0,1297.0,train,4.3603160106754776E-4,78.7809154728965,0.6940986371751015
1298.0,1298.0,train,4.320899960732334E-4,73.16636225631301,0.690805604324736
1299.0,1299.0,train,4.3230343177627444E-4,73.7017923960256,0.690984824609024
1300.0,1300.0,train,4.462473614225965E-4,94.76640675007577,0.7024711202508019
1301.0,1301.0,train,4.3723724154426385E-4,80.2820373360188,0.6950988734731036
1302.0,1302.0,train,4.3472661067993156E-4,76.60567459692776,0.6930122787799176
1303.0,1303.0,train,4.356208605140605E-4,78.0055936912966,0.6937571253979644
1304.0,1304.0,train,3.8176856860268674E-4,32.53317461390984,0.6455136579074815
1305.0,1305.0,train,3.6765882076815037E-4,25.96325679696196,0.6316626022404273
1306.0,1306.0,train,3.817924829471463E-4,32.54163675996731,0.6455366860154552
1307.0,1307.0,train,3.8058625092998987E-4,31.786411978106212,0.6443732881670894
1308.0,1308.0,train,3.654349606921328E-4,25.081640789994857,0.6294306744683025
1309.0,1309.0,train,3.451367409579258E-4,16.604907668683314,0.6084233635433389
1310.0,1310.0,train,3.8442505142863287E-4,33.833548972986414,0.6480625697436977
1311.0,1311.0,train,3.4277546029307625E-4,16.299709730674635,0.6059035268735258
1312.0,1312.0,train,3.7815208915556236E-4,30.43791173391227,0.6420139246492642
1313.0,1313.0,train,3.787961654348321E-4,30.89414118433339,0.6426397280782845
1314.0,1314.0,train,3.4834704379494796E-4,17.243115519400643,0.6118234096888524
1315.0,1315.0,train,3.8557819575899677E-4,34.31970114279741,0.6491633064670407
1316.0,1316.0,train,3.8494490335118673E-4,34.09292566527043,0.6485592225246847
1317.0,1317.0,train,3.8292737105366547E-4,33.029261882872895,0.6466277982636106
1318.0,1318.0,train,3.7864831662906854E-4,30.81672434056704,0.6424961706452477
1319.0,1319.0,train,3.8450541534553254E-4,33.8720391553015,0.6481393931440621
1320.0,1320.0,train,4.378606161041096E-4,81.07375687857193,0.6956147607429684
1321.0,1321.0,train,4.6044803083692966E-4,99.76797867825961,0.7137301887561698
1322.0,1322.0,train,3.675245625360125E-4,25.863215434622404,0.6315282390474861
1323.0,1323.0,train,4.343000313133528E-4,75.80849579123347,0.6926563305117884
1324.0,1324.0,train,4.188795719805448E-4,52.781650792472064,0.679508199045975
1325.0,1325.0,train,2.9230499444939096E-4,9.283553823188022,0.5479918418164214
1326.0,1326.0,train,4.6298775213990287E-4,99.99997742232152,0.7156984316989807
1327.0,1327.0,train,4.273422472440342E-4,66.08336255313993,0.686791973997164
1328.0,1328.0,train,4.4144132075861465E-4,86.51492055285712,0.6985611896509445
1329.0,1329.0,train,4.4274010649306616E-4,88.76897345048715,0.6996228488859273
1330.0,1330.0,train,4.3926131301684376E-4,83.22533620453999,0.6967707562473552
1331.0,1331.0,train,4.4480439950505114E-4,92.74165539719469,0.7013025634292404
1332.0,1332.0,train,4.429167656824839E-4,89.12616527483077,0.6997669652507104
1333.0,1333.0,train,3.9606735597397675E-4,37.596841421072874,0.659019004284559
1334.0,1334.0,train,4.345491399393175E-4,76.26580838074732,0.6928642429526883
1335.0,1335.0,train,4.401443664205146E-4,84.63759083375993,0.6974972830328947
1336.0,1336.0,train,4.4520869822735907E-4,93.57186254433019,0.701630439537789
1337.0,1337.0,train,4.4345398817937585E-4,90.65020535448775,0.7002047999541947
1338.0,1338.0,train,2.438516399376396E-4,6.462207891204291,0.48440314018066266
1339.0,1339.0,train,3.7637102131199803E-4,29.33551673131051,0.6402776755830668
1340.0,1340.0,train,4.4643697325647837E-4,94.97035739939855,0.7026243337732268
1341.0,1341.0,train,4.3559034369913195E-4,77.9745393841345,0.6937317368668794
1342.0,1342.0,train,4.437831784414277E-4,91.25129912585888,0.7004727734615674
1343.0,1343.0,train,4.580812908827091E-4,99.2635704771609,0.711883739712218
1344.0,1344.0,train,3.7517242913775035E-4,28.969294791981692,0.639104506982652
1345.0,1345.0,train,4.390211176165577E-4,82.75013620394866,0.6965728352634146
1346.0,1346.0,train,4.563844433568393E-4,98.94194383248917,0.710552591855178
1347.0,1347.0,train,4.385094866364614E-4,82.01052703583893,0.6961508206319402
1348.0,1348.0,train,4.48371763648794E-4,97.0025152101265,0.7041832146122249
1349.0,1349.0,train,4.4738462763538507E-4,95.85350771660693,0.7033888925692635
1350.0,1350.0,train,4.3956343298294173E-4,83.68457847721697,0.6970195197607796
1351.0,1351.0,train,3.903770836509622E-4,35.654522873828256,0.6537072430812976
1352.0,1352.0,train,4.451421213205036E-4,93.4846780973383,0.7015764721026416
1353.0,1353.0,train,4.416202754521796E-4,86.88175522177117,0.6987076941892286
1354.0,1354.0,train,4.41021967586494E-4,85.84723116617418,0.6982175993701922
1355.0,1355.0,train,4.431976835322482E-4,89.81869092589137,0.6999959921475403
1356.0,1356.0,train,4.4321311364982623E-4,89.87384339144987,0.7000085669614364
1357.0,1357.0,train,4.354999235972758E-4,77.88252671429194,0.6936564993069029
1358.0,1358.0,train,4.3476351356147954E-4,76.66473445486015,0.6930430520672723
1359.0,1359.0,train,4.3981584586639735E-4,83.9986648181813,0.697227198317719
1360.0,1360.0,train,3.8026610948476656E-4,31.623371951075807,0.6440638744860361
1361.0,1361.0,train,4.3653450322954997E-4,79.43939705807134,0.6945162585022555
1362.0,1362.0,train,4.460308566847698E-4,94.48958746652526,0.7022960797176564
1363.0,1363.0,train,4.3964768934839736E-4,83.78247203532972,0.6970888594748201
