Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.19231E-4,53.523141375,0.679813905,0.246714319,0.536044362,0
4.19334E-4,53.774712168,0.679903833,0.245330874,0.538817006,0
4.19469E-4,54.026349212,0.680020872,0.243947429,0.541589649,0
4.19659E-4,54.278077701,0.680186097,0.242563984,0.544362292,0
4.19804E-4,54.529936204,0.68031204,0.24118054,0.547134935,0
4.19947E-4,54.781856997,0.680436097,0.239797095,0.549445471,0
4.20121E-4,55.033883161,0.680587142,0.23841365,0.5512939,0
4.20307E-4,55.286000574,0.680748286,0.237030205,0.553604436,0
4.2052E-4,55.538270998,0.680933119,0.23564676,0.555914972,0
4.2074E-4,55.790637109,0.681123538,0.234263316,0.558225508,0
4.20876E-4,56.001049161,0.681241954,0.233110445,0.560536044,0
4.2098E-4,56.253610651,0.681331366,0.231727,0.563308688,0
4.21331E-4,56.506314942,0.681635681,0.230343555,0.566081331,0
4.2162E-4,56.759222659,0.681885264,0.228960111,0.568391867,0
4.21763E-4,57.01225267,0.682008438,0.227576666,0.570702403,0
4.21925E-4,57.265375328,0.682148715,0.226193221,0.572550832,0
4.22164E-4,57.518584905,0.682354887,0.224809776,0.575323475,0
4.22225E-4,57.77190816,0.682407748,0.223426332,0.578096118,0
4.22319E-4,58.025279785,0.682489134,0.222042887,0.580868762,0
4.22459E-4,58.278721015,0.682609459,0.220659442,0.583641405,0
4.22575E-4,58.532227788,0.682709649,0.219275997,0.585951941,0
4.22673E-4,58.785800841,0.682794092,0.217892552,0.588724584,0
4.22913E-4,59.039452324,0.683000235,0.216509108,0.59103512,0
4.23025E-4,59.250948489,0.683097442,0.215356237,0.593345656,0
4.23159E-4,59.50481774,0.683212484,0.213972792,0.596118299,0
4.23346E-4,59.758771425,0.683373386,0.212589347,0.598890943,0
4.23462E-4,60.012821255,0.683473454,0.211205903,0.601201479,0
4.23603E-4,60.266946821,0.683593929,0.209822458,0.603974122,0
4.23683E-4,60.521140161,0.683663207,0.208439013,0.606746765,0
4.23894E-4,60.775412288,0.683844201,0.207055568,0.609519409,0
4.24074E-4,61.029797772,0.683998803,0.205672124,0.612292052,0
4.24236E-4,61.284301368,0.684138027,0.204288679,0.615064695,0
4.24443E-4,61.53889343,0.684315448,0.202905234,0.617837338,0
4.24562E-4,61.75114382,0.684417305,0.201752363,0.620147874,0
4.2479E-4,62.005993365,0.684612493,0.200368919,0.622920518,0
4.24931E-4,62.260910979,0.684733665,0.198985474,0.625693161,0
4.253E-4,62.515977777,0.685049155,0.197602029,0.628465804,0
4.25372E-4,62.771183182,0.685111284,0.196218584,0.63077634,0
4.25536E-4,63.026448301,0.685251534,0.194835139,0.633548983,0
